StateAbbreviation,AreaCurrentPercent,AreaCurrent,PopulationCurrent,PopulationCurrentPercent,PercentChangeFromWAve,AreaChangeFromWAve,StatisticFormatID,USDMLevelID,USDMLevel,Name,AreaMiles,MapDate
CA,20.75,"32,820.01","18,473,008.42",49.59,0.00,0.00,1,3,D2  ,California,"158,147.87",2018-08-07
CA,2.77,"4,373.32","425,770.88",1.14,0.00,0.00,1,4,D3  ,California,"158,147.87",2018-08-07
CA,86.16,"136,267.91","34,543,042.76",92.72,0.00,0.00,1,1,D0  ,California,"158,147.87",2018-08-14
CA,47.19,"74,635.54","23,456,890.52",62.96,0.00,0.00,1,2,D1  ,California,"158,147.87",2018-08-14
CA,20.75,"32,820.22","18,473,105.30",49.59,0.00,0.00,1,3,D2  ,California,"158,147.87",2018-08-14
CA,2.77,"4,373.52","425,801.48",1.14,0.00,0.00,1,4,D3  ,California,"158,147.87",2018-08-14
CA,86.21,"136,347.18","34,558,453.36",92.76,0.00,0.00,1,1,D0  ,California,"158,147.87",2018-08-21
CA,47.19,"74,635.54","23,456,890.52",62.96,0.00,0.00,1,2,D1  ,California,"158,147.87",2018-08-21
CA,20.75,"32,820.22","18,473,105.30",49.59,0.00,0.00,1,3,D2  ,California,"158,147.87",2018-08-21
CA,2.77,"4,373.52","425,801.48",1.14,0.00,0.00,1,4,D3  ,California,"158,147.87",2018-08-21
CA,86.21,"136,347.18","34,558,453.36",92.76,0.00,0.00,1,1,D0  ,California,"158,147.87",2018-08-28
CA,47.58,"75,240.48","23,458,925.17",62.97,0.00,0.00,1,2,D1  ,California,"158,147.87",2018-08-28
CA,21.05,"33,284.84","18,474,537.78",49.59,0.00,0.00,1,3,D2  ,California,"158,147.87",2018-08-28
CA,2.77,"4,373.52","425,801.48",1.14,0.00,0.00,1,4,D3  ,California,"158,147.87",2018-08-28
CA,86.21,"136,347.18","34,558,453.36",92.76,0.00,0.00,1,1,D0  ,California,"158,147.87",2018-09-04
CA,47.58,"75,240.48","23,458,925.17",62.97,0.00,0.00,1,2,D1  ,California,"158,147.87",2018-09-04
CA,22.89,"36,195.73","18,504,044.80",49.67,0.00,0.00,1,3,D2  ,California,"158,147.87",2018-09-04
CA,2.77,"4,373.52","425,801.48",1.14,0.00,0.00,1,4,D3  ,California,"158,147.87",2018-09-04
CA,87.82,"138,889.78","34,571,192.76",92.80,0.00,0.00,1,1,D0  ,California,"158,147.87",2018-09-11
CA,47.97,"75,871.16","23,462,989.50",62.98,0.00,0.00,1,2,D1  ,California,"158,147.87",2018-09-11
CA,22.82,"36,093.75","18,497,696.42",49.65,0.00,0.00,1,3,D2  ,California,"158,147.87",2018-09-11
CA,4.94,"7,816.12","1,135,016.93",3.05,0.00,0.00,1,4,D3  ,California,"158,147.87",2018-09-11
CA,87.82,"138,889.78","34,571,192.76",92.80,0.00,0.00,1,1,D0  ,California,"158,147.87",2018-09-18
CA,47.97,"75,871.16","23,462,989.50",62.98,0.00,0.00,1,2,D1  ,California,"158,147.87",2018-09-18
CA,22.82,"36,093.75","18,497,696.42",49.65,0.00,0.00,1,3,D2  ,California,"158,147.87",2018-09-18
CA,4.94,"7,816.12","1,135,016.93",3.05,0.00,0.00,1,4,D3  ,California,"158,147.87",2018-09-18
CA,87.82,"138,889.78","34,571,192.76",92.80,0.00,0.00,1,1,D0  ,California,"158,147.87",2018-09-25
CA,47.97,"75,871.16","23,462,989.50",62.98,0.00,0.00,1,2,D1  ,California,"158,147.87",2018-09-25
CA,22.82,"36,093.75","18,497,696.42",49.65,0.00,0.00,1,3,D2  ,California,"158,147.87",2018-09-25
CA,4.94,"7,816.12","1,135,016.93",3.05,0.00,0.00,1,4,D3  ,California,"158,147.87",2018-09-25
CA,87.82,"138,889.78","34,571,192.76",92.80,0.00,0.00,1,1,D0  ,California,"158,147.87",2018-10-02
CA,47.97,"75,871.16","23,462,989.50",62.98,0.00,0.00,1,2,D1  ,California,"158,147.87",2018-10-02
CA,22.82,"36,093.75","18,497,696.42",49.65,0.00,0.00,1,3,D2  ,California,"158,147.87",2018-10-02
CA,4.93,"7,798.25","1,134,324.97",3.04,0.00,0.00,1,4,D3  ,California,"158,147.87",2018-10-02
CA,84.84,"134,169.79","34,230,411.74",91.88,0.00,0.00,1,1,D0  ,California,"158,147.87",2018-10-09
CA,47.94,"75,817.26","23,462,127.65",62.98,0.00,0.00,1,2,D1  ,California,"158,147.87",2018-10-09
CA,22.77,"36,008.85","18,444,763.09",49.51,0.00,0.00,1,3,D2  ,California,"158,147.87",2018-10-09
CA,4.87,"7,702.79","1,134,618.44",3.05,0.00,0.00,1,4,D3  ,California,"158,147.87",2018-10-09
CA,84.84,"134,169.79","34,230,411.74",91.88,0.00,0.00,1,1,D0  ,California,"158,147.87",2018-10-16
CA,47.94,"75,817.26","23,462,127.65",62.98,0.00,0.00,1,2,D1  ,California,"158,147.87",2018-10-16
CA,22.77,"36,008.85","18,444,763.09",49.51,0.00,0.00,1,3,D2  ,California,"158,147.87",2018-10-16
CA,2.87,"4,535.01","452,733.90",1.22,0.00,0.00,1,4,D3  ,California,"158,147.87",2018-10-16
CA,84.84,"134,169.79","34,230,411.74",91.88,0.00,0.00,1,1,D0  ,California,"158,147.87",2018-10-23
CA,47.94,"75,817.26","23,462,127.66",62.98,0.00,0.00,1,2,D1  ,California,"158,147.87",2018-10-23
CA,19.30,"30,528.45","16,578,154.24",44.50,0.00,0.00,1,3,D2  ,California,"158,147.87",2018-10-23
CA,2.73,"4,317.14","430,693.34",1.16,0.00,0.00,1,4,D3  ,California,"158,147.87",2018-10-23
CA,84.84,"134,169.79","34,230,411.74",91.88,0.00,0.00,1,1,D0  ,California,"158,147.87",2018-10-30
CA,47.94,"75,817.26","23,462,127.66",62.98,0.00,0.00,1,2,D1  ,California,"158,147.87",2018-10-30
CA,19.30,"30,528.45","16,578,154.24",44.50,0.00,0.00,1,3,D2  ,California,"158,147.87",2018-10-30
CA,2.73,"4,317.14","430,693.34",1.16,0.00,0.00,1,4,D3  ,California,"158,147.87",2018-10-30
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2018-11-06
CA,51.92,"82,107.64","23,631,803.15",63.43,0.00,0.00,1,2,D1  ,California,"158,147.87",2018-11-06
CA,18.35,"29,027.54","15,795,204.03",42.40,0.00,0.00,1,3,D2  ,California,"158,147.87",2018-11-06
CA,2.39,"3,775.71","274,027.19",0.74,0.00,0.00,1,4,D3  ,California,"158,147.87",2018-11-06
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2018-11-13
CA,53.20,"84,129.43","23,823,961.61",63.95,0.00,0.00,1,2,D1  ,California,"158,147.87",2018-11-13
CA,18.35,"29,027.54","15,795,204.03",42.40,0.00,0.00,1,3,D2  ,California,"158,147.87",2018-11-13
CA,2.39,"3,775.71","274,027.19",0.74,0.00,0.00,1,4,D3  ,California,"158,147.87",2018-11-13
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2018-11-20
CA,77.62,"122,760.52","35,710,020.76",95.86,0.00,0.00,1,2,D1  ,California,"158,147.87",2018-11-20
CA,18.36,"29,040.93","15,801,129.61",42.41,0.00,0.00,1,3,D2  ,California,"158,147.87",2018-11-20
CA,3.78,"5,981.00","1,317,760.00",3.54,0.00,0.00,1,4,D3  ,California,"158,147.87",2018-11-20
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2018-11-27
CA,83.66,"132,300.09","35,938,034.36",96.47,0.00,0.00,1,2,D1  ,California,"158,147.87",2018-11-27
CA,18.33,"28,994.04","15,787,090.91",42.38,0.00,0.00,1,3,D2  ,California,"158,147.87",2018-11-27
CA,3.78,"5,981.00","1,317,760.00",3.54,0.00,0.00,1,4,D3  ,California,"158,147.87",2018-11-27
CA,92.23,"145,858.64","36,693,459.87",98.50,0.00,0.00,1,1,D0  ,California,"158,147.87",2018-12-04
CA,79.69,"126,029.91","34,617,033.21",92.92,0.00,0.00,1,2,D1  ,California,"158,147.87",2018-12-04
CA,18.34,"28,998.12","15,787,100.32",42.38,0.00,0.00,1,3,D2  ,California,"158,147.87",2018-12-04
CA,3.78,"5,981.00","1,317,760.00",3.54,0.00,0.00,1,4,D3  ,California,"158,147.87",2018-12-04
CA,92.23,"145,858.64","36,693,459.87",98.50,0.00,0.00,1,1,D0  ,California,"158,147.87",2018-12-11
CA,75.17,"118,872.47","29,861,699.52",80.16,0.00,0.00,1,2,D1  ,California,"158,147.87",2018-12-11
CA,16.87,"26,683.18","15,509,217.01",41.63,0.00,0.00,1,3,D2  ,California,"158,147.87",2018-12-11
CA,2.10,"3,325.87","1,051,659.35",2.82,0.00,0.00,1,4,D3  ,California,"158,147.87",2018-12-11
CA,92.23,"145,858.64","36,693,459.87",98.50,0.00,0.00,1,1,D0  ,California,"158,147.87",2018-12-18
CA,75.17,"118,872.47","29,861,699.52",80.16,0.00,0.00,1,2,D1  ,California,"158,147.87",2018-12-18
CA,16.87,"26,683.18","15,509,217.01",41.63,0.00,0.00,1,3,D2  ,California,"158,147.87",2018-12-18
CA,2.10,"3,325.87","1,051,659.35",2.82,0.00,0.00,1,4,D3  ,California,"158,147.87",2018-12-18
CA,92.23,"145,858.64","36,693,459.87",98.50,0.00,0.00,1,1,D0  ,California,"158,147.87",2018-12-25
CA,75.17,"118,872.47","29,861,699.52",80.16,0.00,0.00,1,2,D1  ,California,"158,147.87",2018-12-25
CA,16.25,"25,691.15","15,487,235.51",41.57,0.00,0.00,1,3,D2  ,California,"158,147.87",2018-12-25
CA,2.10,"3,325.87","1,051,659.35",2.82,0.00,0.00,1,4,D3  ,California,"158,147.87",2018-12-25
CA,92.23,"145,858.64","36,693,459.87",98.50,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-01-01
CA,75.17,"118,872.57","29,861,703.28",80.16,0.00,0.00,1,2,D1  ,California,"158,147.87",2019-01-01
CA,14.12,"22,323.11","13,268,390.87",35.62,0.00,0.00,1,3,D2  ,California,"158,147.87",2019-01-01
CA,2.10,"3,325.87","1,051,659.35",2.82,0.00,0.00,1,4,D3  ,California,"158,147.87",2019-01-01
CA,92.23,"145,858.66","36,693,466.67",98.50,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-01-08
CA,75.17,"118,872.67","29,861,697.26",80.16,0.00,0.00,1,2,D1  ,California,"158,147.87",2019-01-08
CA,14.12,"22,323.17","13,268,398.15",35.62,0.00,0.00,1,3,D2  ,California,"158,147.87",2019-01-08
CA,1.55,"2,444.23","876,975.76",2.35,0.00,0.00,1,4,D3  ,California,"158,147.87",2019-01-08
CA,92.23,"145,858.64","36,693,459.87",98.50,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-01-15
CA,75.17,"118,872.57","29,861,703.28",80.16,0.00,0.00,1,2,D1  ,California,"158,147.87",2019-01-15
CA,5.54,"8,766.79","1,106,936.59",2.97,0.00,0.00,1,3,D2  ,California,"158,147.87",2019-01-15
CA,0.71,"1,120.58","7,926.55",0.02,0.00,0.00,1,4,D3  ,California,"158,147.87",2019-01-15
CA,92.23,"145,858.64","36,693,459.87",98.50,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-01-22
CA,72.23,"114,231.07","29,505,840.03",79.20,0.00,0.00,1,2,D1  ,California,"158,147.87",2019-01-22
CA,3.44,"5,436.71","34,921.15",0.09,0.00,0.00,1,3,D2  ,California,"158,147.87",2019-01-22
CA,0.71,"1,120.58","7,926.55",0.02,0.00,0.00,1,4,D3  ,California,"158,147.87",2019-01-22
CA,76.07,"120,297.52","29,909,836.25",80.29,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-01-29
CA,23.66,"37,416.28","19,544,475.58",52.46,0.00,0.00,1,2,D1  ,California,"158,147.87",2019-01-29
CA,1.89,"2,981.68","21,244.32",0.06,0.00,0.00,1,3,D2  ,California,"158,147.87",2019-01-29
CA,65.63,"103,800.18","27,379,420.25",73.49,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-02-05
CA,10.55,"16,686.64","4,699,578.47",12.61,0.00,0.00,1,2,D1  ,California,"158,147.87",2019-02-05
CA,1.89,"2,981.68","21,244.32",0.06,0.00,0.00,1,3,D2  ,California,"158,147.87",2019-02-05
CA,63.23,"99,999.33","24,462,918.16",65.67,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-02-12
CA,10.55,"16,686.64","4,699,578.47",12.61,0.00,0.00,1,2,D1  ,California,"158,147.87",2019-02-12
CA,1.63,"2,574.84","18,054.61",0.05,0.00,0.00,1,3,D2  ,California,"158,147.87",2019-02-12
CA,32.93,"52,074.95","10,364,246.51",27.82,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-02-19
CA,3.77,"5,956.61","198,197.13",0.53,0.00,0.00,1,2,D1  ,California,"158,147.87",2019-02-19
CA,1.36,"2,153.53","15,074.48",0.04,0.00,0.00,1,3,D2  ,California,"158,147.87",2019-02-19
CA,12.83,"20,285.48","6,340,291.07",17.02,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-02-26
CA,2.33,"3,681.29","22,705.09",0.06,0.00,0.00,1,2,D1  ,California,"158,147.87",2019-02-26
CA,10.16,"16,062.85","6,311,884.57",16.94,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-03-05
CA,0.60,943.71,"6,516.16",0.02,0.00,0.00,1,2,D1  ,California,"158,147.87",2019-03-05
CA,6.58,"10,405.61","5,812,450.87",15.60,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-03-12
CA,6.58,"10,413.63","5,812,469.37",15.60,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-03-19
CA,6.58,"10,413.63","5,812,469.37",15.60,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-03-26
CA,6.58,"10,413.63","5,812,469.37",15.60,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-04-02
CA,5.97,"9,440.70","5,806,084.26",15.59,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-04-09
CA,5.97,"9,440.70","5,806,084.26",15.59,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-04-16
CA,5.97,"9,440.70","5,806,084.26",15.59,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-04-23
CA,5.97,"9,440.70","5,806,084.26",15.59,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-04-30
CA,5.97,"9,440.70","5,806,084.26",15.59,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-05-07
CA,5.97,"9,440.74","5,806,147.54",15.59,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-05-14
CA,5.97,"9,440.74","5,806,147.54",15.59,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-05-21
CA,5.97,"9,440.70","5,806,084.26",15.59,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-05-28
CA,4.32,"6,825.95","5,703,844.31",15.31,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-06-04
CA,4.32,"6,825.95","5,703,844.31",15.31,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-06-11
CA,4.32,"6,825.95","5,703,844.31",15.31,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-06-18
CA,4.32,"6,825.95","5,703,844.31",15.31,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-06-25
CA,4.32,"6,825.96","5,703,783.42",15.31,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-07-02
CA,4.32,"6,825.95","5,703,844.31",15.31,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-07-09
CA,4.32,"6,825.95","5,703,844.31",15.31,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-07-16
CA,4.32,"6,825.95","5,703,844.31",15.31,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-07-23
CA,4.32,"6,825.95","5,703,844.31",15.31,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-07-30
CA,4.45,"7,044.81","5,705,392.41",15.31,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-08-06
CA,5.93,"9,376.96","6,059,352.89",16.26,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-08-13
CA,6.73,"10,645.88","6,332,728.57",17.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-08-20
CA,9.06,"14,321.87","6,627,812.28",17.79,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-08-27
CA,1.09,"1,729.93","300,221.57",0.81,0.00,0.00,1,2,D1  ,California,"158,147.87",2019-08-27
CA,9.06,"14,332.79","6,654,120.69",17.86,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-09-03
CA,1.09,"1,729.93","300,221.57",0.81,0.00,0.00,1,2,D1  ,California,"158,147.87",2019-09-03
CA,9.06,"14,321.87","6,627,812.28",17.79,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-09-10
CA,1.09,"1,729.93","300,221.57",0.81,0.00,0.00,1,2,D1  ,California,"158,147.87",2019-09-10
CA,0.01,9.87,998.48,0.00,0.00,0.00,1,3,D2  ,California,"158,147.87",2019-09-10
CA,10.39,"16,427.17","6,844,578.05",18.37,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-09-17
CA,2.06,"3,259.56","383,657.14",1.03,0.00,0.00,1,2,D1  ,California,"158,147.87",2019-09-17
CA,10.27,"16,248.52","6,843,314.36",18.37,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-09-24
CA,2.06,"3,259.56","383,657.14",1.03,0.00,0.00,1,2,D1  ,California,"158,147.87",2019-09-24
CA,4.71,"7,442.53","926,278.46",2.49,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-10-01
CA,2.06,"3,259.56","383,657.14",1.03,0.00,0.00,1,2,D1  ,California,"158,147.87",2019-10-01
CA,4.71,"7,442.38","926,261.11",2.49,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-10-08
CA,2.06,"3,259.45","383,641.89",1.03,0.00,0.00,1,2,D1  ,California,"158,147.87",2019-10-08
CA,14.60,"23,084.58","1,484,268.27",3.98,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-10-15
CA,2.06,"3,259.56","383,657.14",1.03,0.00,0.00,1,2,D1  ,California,"158,147.87",2019-10-15
CA,17.74,"28,049.16","1,785,201.73",4.79,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-10-22
CA,2.06,"3,259.56","383,657.14",1.03,0.00,0.00,1,2,D1  ,California,"158,147.87",2019-10-22
CA,17.74,"28,049.16","1,785,201.73",4.79,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-10-29
CA,2.06,"3,259.56","383,657.14",1.03,0.00,0.00,1,2,D1  ,California,"158,147.87",2019-10-29
CA,17.74,"28,055.51","1,785,676.34",4.79,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-11-05
CA,2.06,"3,259.56","383,657.14",1.03,0.00,0.00,1,2,D1  ,California,"158,147.87",2019-11-05
CA,81.39,"128,709.72","36,793,903.69",98.77,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-11-12
CA,3.57,"5,653.62","627,921.19",1.69,0.00,0.00,1,2,D1  ,California,"158,147.87",2019-11-12
CA,0.01,9.14,924.70,0.00,0.00,0.00,1,3,D2  ,California,"158,147.87",2019-11-12
CA,81.45,"128,803.74","36,795,702.84",98.77,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-11-19
CA,3.59,"5,675.30","627,960.48",1.69,0.00,0.00,1,2,D1  ,California,"158,147.87",2019-11-19
CA,0.01,9.14,924.70,0.00,0.00,0.00,1,3,D2  ,California,"158,147.87",2019-11-19
CA,90.78,"143,560.48","34,656,091.06",93.03,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-11-26
CA,3.31,"5,230.73","594,804.19",1.60,0.00,0.00,1,2,D1  ,California,"158,147.87",2019-11-26
CA,0.01,9.14,924.70,0.00,0.00,0.00,1,3,D2  ,California,"158,147.87",2019-11-26
CA,85.26,"134,833.12","28,308,019.62",75.99,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-12-03
CA,0.01,8.53,863.30,0.00,0.00,0.00,1,2,D1  ,California,"158,147.87",2019-12-03
CA,3.57,"5,649.70","24,906.62",0.07,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-12-10
CA,3.57,"5,649.70","24,906.62",0.07,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-12-17
CA,3.57,"5,649.70","24,906.62",0.07,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-12-24
CA,3.57,"5,645.72","24,501.11",0.07,0.00,0.00,1,1,D0  ,California,"158,147.87",2019-12-31
CA,3.57,"5,645.72","24,501.11",0.07,0.00,0.00,1,1,D0  ,California,"158,147.87",2020-01-07
CA,3.61,"5,709.67","24,856.76",0.07,0.00,0.00,1,1,D0  ,California,"158,147.87",2020-01-14
CA,3.61,"5,709.67","24,856.76",0.07,0.00,0.00,1,1,D0  ,California,"158,147.87",2020-01-21
CA,34.28,"54,220.75","10,080,036.17",27.06,0.00,0.00,1,1,D0  ,California,"158,147.87",2020-01-28
CA,34.28,"54,220.75","10,080,036.17",27.06,0.00,0.00,1,1,D0  ,California,"158,147.87",2020-02-04
CA,46.15,"72,988.31","19,960,950.79",53.58,0.00,0.00,1,1,D0  ,California,"158,147.87",2020-02-11
CA,9.54,"15,087.93","1,354,937.86",3.64,0.00,0.00,1,2,D1  ,California,"158,147.87",2020-02-11
CA,59.98,"94,857.82","21,718,787.60",58.30,0.00,0.00,1,1,D0  ,California,"158,147.87",2020-02-18
CA,9.54,"15,087.93","1,354,937.86",3.64,0.00,0.00,1,2,D1  ,California,"158,147.87",2020-02-18
CA,69.74,"110,295.59","24,184,268.83",64.92,0.00,0.00,1,1,D0  ,California,"158,147.87",2020-02-25
CA,23.34,"36,915.38","5,907,963.99",15.86,0.00,0.00,1,2,D1  ,California,"158,147.87",2020-02-25
CA,69.74,"110,295.59","24,184,268.83",64.92,0.00,0.00,1,1,D0  ,California,"158,147.87",2020-03-03
CA,34.16,"54,029.16","10,208,638.33",27.40,0.00,0.00,1,2,D1  ,California,"158,147.87",2020-03-03
CA,78.50,"124,149.98","31,355,969.50",84.17,0.00,0.00,1,1,D0  ,California,"158,147.87",2020-03-10
CA,48.09,"76,056.41","20,288,984.85",54.46,0.00,0.00,1,2,D1  ,California,"158,147.87",2020-03-10
CA,75.36,"119,179.75","30,258,470.81",81.22,0.00,0.00,1,1,D0  ,California,"158,147.87",2020-03-17
CA,47.59,"75,255.18","17,719,998.81",47.57,0.00,0.00,1,2,D1  ,California,"158,147.87",2020-03-17
CA,1.26,"1,997.77","14,204.90",0.04,0.00,0.00,1,3,D2  ,California,"158,147.87",2020-03-17
CA,75.14,"118,829.80","30,141,892.50",80.91,0.00,0.00,1,1,D0  ,California,"158,147.87",2020-03-24
CA,40.42,"63,926.36","11,867,284.48",31.86,0.00,0.00,1,2,D1  ,California,"158,147.87",2020-03-24
CA,1.30,"2,053.88","14,611.08",0.04,0.00,0.00,1,3,D2  ,California,"158,147.87",2020-03-24
CA,75.14,"118,829.80","30,141,892.50",80.91,0.00,0.00,1,1,D0  ,California,"158,147.87",2020-03-31
CA,43.31,"68,500.57","11,925,259.92",32.01,0.00,0.00,1,2,D1  ,California,"158,147.87",2020-03-31
CA,1.30,"2,053.88","14,611.08",0.04,0.00,0.00,1,3,D2  ,California,"158,147.87",2020-03-31
CA,67.71,"107,084.68","17,757,614.54",47.67,0.00,0.00,1,1,D0  ,California,"158,147.87",2020-04-07
CA,43.31,"68,500.57","11,925,259.92",32.01,0.00,0.00,1,2,D1  ,California,"158,147.87",2020-04-07
CA,1.30,"2,053.88","14,611.08",0.04,0.00,0.00,1,3,D2  ,California,"158,147.87",2020-04-07
CA,58.20,"92,034.98","14,083,933.23",37.81,0.00,0.00,1,1,D0  ,California,"158,147.87",2020-04-14
CA,35.70,"56,453.47","10,641,255.04",28.56,0.00,0.00,1,2,D1  ,California,"158,147.87",2020-04-14
CA,12.83,"20,284.67","521,837.08",1.40,0.00,0.00,1,3,D2  ,California,"158,147.87",2020-04-14
CA,58.20,"92,034.98","14,083,933.23",37.81,0.00,0.00,1,1,D0  ,California,"158,147.87",2020-04-21
CA,35.70,"56,453.47","10,641,255.04",28.56,0.00,0.00,1,2,D1  ,California,"158,147.87",2020-04-21
CA,19.59,"30,982.33","5,995,744.32",16.09,0.00,0.00,1,3,D2  ,California,"158,147.87",2020-04-21
CA,4.66,"7,373.59","86,730.04",0.23,0.00,0.00,1,4,D3  ,California,"158,147.87",2020-04-21
CA,58.20,"92,034.98","14,083,933.23",37.81,0.00,0.00,1,1,D0  ,California,"158,147.87",2020-04-28
CA,41.58,"65,760.43","10,895,388.27",29.25,0.00,0.00,1,2,D1  ,California,"158,147.87",2020-04-28
CA,19.59,"30,982.33","5,995,744.32",16.09,0.00,0.00,1,3,D2  ,California,"158,147.87",2020-04-28
CA,4.66,"7,373.59","86,730.04",0.23,0.00,0.00,1,4,D3  ,California,"158,147.87",2020-04-28
CA,58.20,"92,034.98","14,083,933.23",37.81,0.00,0.00,1,1,D0  ,California,"158,147.87",2020-05-05
CA,42.87,"67,790.66","10,901,553.12",29.26,0.00,0.00,1,2,D1  ,California,"158,147.87",2020-05-05
CA,19.56,"30,928.82","5,932,880.42",15.93,0.00,0.00,1,3,D2  ,California,"158,147.87",2020-05-05
CA,3.94,"6,233.06","56,695.66",0.15,0.00,0.00,1,4,D3  ,California,"158,147.87",2020-05-05
CA,58.20,"92,034.98","14,083,933.23",37.81,0.00,0.00,1,1,D0  ,California,"158,147.87",2020-05-12
CA,46.67,"73,806.07","11,375,849.77",30.54,0.00,0.00,1,2,D1  ,California,"158,147.87",2020-05-12
CA,20.84,"32,960.12","5,983,252.33",16.06,0.00,0.00,1,3,D2  ,California,"158,147.87",2020-05-12
CA,2.99,"4,724.83","33,305.67",0.09,0.00,0.00,1,4,D3  ,California,"158,147.87",2020-05-12
CA,58.20,"92,034.98","14,083,933.23",37.81,0.00,0.00,1,1,D0  ,California,"158,147.87",2020-05-19
CA,46.67,"73,806.07","11,375,849.77",30.54,0.00,0.00,1,2,D1  ,California,"158,147.87",2020-05-19
CA,20.84,"32,960.12","5,983,252.33",16.06,0.00,0.00,1,3,D2  ,California,"158,147.87",2020-05-19
CA,2.97,"4,699.31","32,590.02",0.09,0.00,0.00,1,4,D3  ,California,"158,147.87",2020-05-19
CA,58.20,"92,034.98","14,083,933.23",37.81,0.00,0.00,1,1,D0  ,California,"158,147.87",2020-05-26
CA,46.67,"73,806.07","11,375,849.77",30.54,0.00,0.00,1,2,D1  ,California,"158,147.87",2020-05-26
CA,20.84,"32,960.12","5,983,252.33",16.06,0.00,0.00,1,3,D2  ,California,"158,147.87",2020-05-26
CA,2.97,"4,699.31","32,590.02",0.09,0.00,0.00,1,4,D3  ,California,"158,147.87",2020-05-26
CA,58.20,"92,034.98","14,083,933.23",37.81,0.00,0.00,1,1,D0  ,California,"158,147.87",2020-06-02
CA,46.67,"73,806.07","11,375,849.77",30.54,0.00,0.00,1,2,D1  ,California,"158,147.87",2020-06-02
